game_id,season,week,date,away_team,home_team,fav_team,dog_team,spread,total,fav_pts,dog_pts,actual_total,bias,model_prob,over,threshold,passes_filter,flat_units_risked,flat_units_pnl,kelly_units,kelly_units_pnl
401013132,2018,5,2018-09-29,Virginia Tech,Duke,Duke,Virginia Tech,6.5,51.5,14,31,45,0.1381283111,0.477398919,0,1.75,0,0,0,0,0
401012824,2018,5,2018-09-29,Indiana,Rutgers,Indiana,Rutgers,15,51,24,17,41,0.2953937733,0.4859194811,0,1.75,0,0,0,0,0
401013050,2018,5,2018-09-29,Oklahoma State,Kansas,Oklahoma State,Kansas,17.5,56.5,48,28,76,0.2115676876,0.4813767787,1,1.75,0,0,0,0,0
401013130,2018,5,2018-09-29,Temple,Boston College,Boston College,Temple,13,54,45,35,80,0.1771658081,0.4795131384,1,1.75,0,0,0,0,0
401013134,2018,5,2018-09-29,Bowling Green,Georgia Tech,Georgia Tech,Bowling Green,28,65,63,17,80,0.2568963512,0.4838329666,1,1.75,0,0,0,0,0
401013135,2018,5,2018-09-29,Virginia,NC State,NC State,Virginia,6.5,53,35,21,56,0.1155178534,0.4761746535,1,1.75,0,0,0,0,0
401019497,2018,5,2018-09-29,Cincinnati,UConn,Cincinnati,UConn,15.5,62.5,49,7,56,0.0864017768,0.4745984676,0,1.75,0,0,0,0,0
401022525,2018,5,2018-09-29,Nevada,Air Force,Air Force,Nevada,3.5,63,25,28,53,0.02704667627,0.4713865631,0,1.75,0,0,0,0,0
401013041,2018,5,2018-09-29,Iowa State,TCU,TCU,Iowa State,11,45.5,17,14,31,0.3686614283,0.4898915185,0,1.75,0,0,0,0,0
401015007,2018,5,2018-09-29,UTEP,UTSA,UTSA,UTEP,10,46,30,21,51,0.3245976383,0.4875025561,1,1.75,0,0,0,0,0
401012754,2018,5,2018-09-30,Oregon State,Arizona State,Arizona State,Oregon State,21.5,64,52,24,76,0.1425986223,0.4776409941,1,1.75,0,0,0,0,0
401020689,2018,5,2018-09-30,Toledo,Fresno State,Fresno State,Toledo,10,61.5,49,27,76,0.05371682092,0.4728295568,1,1.75,0,0,0,0,0
401019499,2018,6,2018-10-05,Tulsa,Houston,Houston,Tulsa,18,71,41,26,67,0.04057792072,0.4721186281,0,1.75,0,0,0,0,0
401013138,2018,6,2018-10-05,Georgia Tech,Louisville,Georgia Tech,Louisville,5.5,56.5,66,31,97,0.07055046188,0.4737405293,1,1.75,0,0,0,0,0
401015010,2018,6,2018-10-05,Middle Tennessee,Marshall,Marshall,Middle Tennessee,3,50.5,24,34,58,0.1339134124,0.4771706826,1,1.75,0,0,0,0,0
401016407,2018,6,2018-10-06,Utah State,BYU,Utah State,BYU,1,55,45,20,65,0.07547333119,0.4740069623,1,1.75,0,0,0,0,0
401012302,2018,6,2018-10-06,Vanderbilt,Georgia,Georgia,Vanderbilt,26.5,56,41,13,54,0.5359458386,0.4989635848,0,1.75,0,0,0,0,0
401012855,2018,6,2018-10-06,Indiana,Ohio State,Ohio State,Indiana,27,64.5,49,26,75,0.2439531996,0.4831315598,1,1.75,0,0,0,0,0
401019500,2018,6,2018-10-06,SMU,UCF,UCF,SMU,25,73.5,48,20,68,0.07066505377,0.473746731,0,1.75,0,0,0,0,0
401012306,2018,6,2018-10-06,Kentucky,Texas A&M,Texas A&M,Kentucky,5.5,48.5,20,14,34,0.1854086948,0.479959638,0,1.75,0,0,0,0,0
401012876,2018,6,2018-10-06,Maryland,Michigan,Michigan,Maryland,17.5,44,42,21,63,0.7213817305,0.5090204592,1,1.75,0,0,0,0,0
401013141,2018,6,2018-10-06,Florida State,Miami,Miami,Florida State,14,48.5,28,27,55,0.3484411208,0.4887952042,1,1.75,0,0,0,0,0
401012882,2018,6,2018-10-06,Northwestern,Michigan State,Michigan State,Northwestern,10.5,43.5,19,29,48,0.4348608319,0.4934812402,1,1.75,0,0,0,0,0
401013139,2018,6,2018-10-06,Boston College,NC State,NC State,Boston College,6.5,61,28,23,51,0.04198867297,0.4721949579,0,1.75,0,0,0,0,0
401013042,2018,6,2018-10-06,Iowa State,Oklahoma State,Oklahoma State,Iowa State,10,55.5,42,48,90,0.1125059062,0.4760115853,1,1.75,0,0,0,0,0
401012305,2018,6,2018-10-06,Missouri,South Carolina,Missouri,South Carolina,1,62.5,35,37,72,0.02803705768,0.4714401413,1,1.75,0,0,0,0,0
401019501,2018,6,2018-10-06,Tulane,Cincinnati,Cincinnati,Tulane,7,48,37,21,58,0.212992436,0.4814539701,1,1.75,0,0,0,0,0
401019503,2018,6,2018-10-06,East Carolina,Temple,Temple,East Carolina,10,53,49,6,55,0.1506330287,0.4780760917,1,1.75,0,0,0,0,0
401013142,2018,6,2018-10-06,Syracuse,Pittsburgh,Syracuse,Pittsburgh,3.5,58,37,44,81,0.05308289587,0.472795254,1,1.75,0,0,0,0,0
401012866,2018,6,2018-10-06,Iowa,Minnesota,Iowa,Minnesota,7,42,48,31,79,0.4063491382,0.4919350865,1,1.75,0,0,0,0,0
401022528,2018,6,2018-10-06,San Diego State,Boise State,Boise State,San Diego State,13.5,51,13,19,32,0.2571094543,0.4838445154,0,1.75,0,0,0,0,0
401012303,2018,6,2018-10-06,UL Monroe,Ole Miss,Ole Miss,UL Monroe,23,75.5,70,21,91,0.04298925272,0.4722490956,1,1.75,0,0,0,0,0
401022530,2018,6,2018-10-06,New Mexico,UNLV,UNLV,New Mexico,8,63,14,50,64,0.03641056956,0.4718931567,1,1.75,0,0,0,0,0
401015008,2018,6,2018-10-06,Old Dominion,Florida Atlantic,Florida Atlantic,Old Dominion,13.5,63.5,52,33,85,0.06094519734,0.4732207118,1,1.75,0,0,0,0,0
401015012,2018,6,2018-10-06,UTSA,Rice,Rice,UTSA,1,50,3,20,23,0.1392600539,0.477460204,0,1.75,0,0,0,0,0
401015011,2018,6,2018-10-06,North Texas,UTEP,North Texas,UTEP,26.5,53.5,27,24,51,0.6724562285,0.5063673435,0,1.75,0,0,0,0,0
401012759,2018,6,2018-10-07,California,Arizona,California,Arizona,2,57.5,17,24,41,0.05489316854,0.4728932117,0,1.75,0,0,0,0,0
401022529,2018,6,2018-10-07,Colorado State,San José State,Colorado State,San José State,3,59,42,30,72,0.04585852815,0.4724043443,1,1.75,0,0,0,0,0
401022532,2018,6,2018-10-07,Fresno State,Nevada,Fresno State,Nevada,16,59,21,3,24,0.1372523887,0.4773514873,0,1.75,0,0,0,0,0
401022531,2018,6,2018-10-07,Wyoming,Hawai'i,Wyoming,Hawai'i,3.5,52,13,17,30,0.1132259001,0.4760505658,0,1.75,0,0,0,0,0
401019505,2018,7,2018-10-12,South Florida,Tulsa,South Florida,Tulsa,9.5,61,25,24,49,0.05449644658,0.4728717441,0,1.75,0,0,0,0,0
401022533,2018,7,2018-10-13,Air Force,San Diego State,San Diego State,Air Force,11,42.5,21,17,38,0.4977263944,0.4968906746,0,1.75,0,0,0,0,0
401012764,2018,7,2018-10-13,Arizona,Utah,Utah,Arizona,14,53.5,42,10,52,0.2061301965,0.4810821874,0,1.75,0,0,0,0,0
401012310,2018,7,2018-10-13,Georgia,LSU,Georgia,LSU,7,48.5,16,36,52,0.2013461138,0.4808230048,1,1.75,0,0,0,0,0
401013148,2018,7,2018-10-13,Pittsburgh,Notre Dame,Notre Dame,Pittsburgh,21,56,19,14,33,0.3169994715,0.4870906568,0,1.75,0,0,0,0,0
401012766,2018,7,2018-10-13,Washington,Oregon,Washington,Oregon,3.5,59.5,27,30,57,0.04354110639,0.4722789546,0,1.75,0,0,0,0,0
401012883,2018,7,2018-10-13,Michigan State,Penn State,Penn State,Michigan State,13.5,53,17,21,38,0.2074508127,0.4811537345,0,1.75,0,0,0,0,0
401013032,2018,7,2018-10-13,Baylor,Texas,Texas,Baylor,14,58.5,23,17,40,0.1175260562,0.4762833807,0,1.75,0,0,0,0,0
401013146,2018,7,2018-10-13,Miami,Virginia,Miami,Virginia,7,46.5,13,16,29,0.2515689021,0.4835442588,0,1.75,0,0,0,0,0
401012765,2018,7,2018-10-14,Colorado,USC,USC,Colorado,7,57.5,31,20,51,0.06858846352,0.4736343462,0,1.75,0,0,0,0,0
401012309,2018,7,2018-10-13,Tennessee,Auburn,Auburn,Tennessee,15.5,47,24,30,54,0.4609199664,0.4948944809,1,1.75,0,0,0,0,0
401012311,2018,7,2018-10-13,Texas A&M,South Carolina,Texas A&M,South Carolina,2.5,50.5,26,23,49,0.132602723,0.4770997105,0,1.75,0,0,0,0,0
401013061,2018,7,2018-10-13,Oklahoma State,Kansas State,Oklahoma State,Kansas State,9,61.5,12,31,43,0.04869379727,0.4725577572,0,1.75,0,0,0,0,0
401013340,2018,7,2018-10-13,Nebraska,Northwestern,Northwestern,Nebraska,3.5,58.5,34,31,65,0.04970956319,0.4726127201,1,1.75,0,0,0,0,0
401013145,2018,7,2018-10-13,Duke,Georgia Tech,Georgia Tech,Duke,2,55,14,28,42,0.07568736362,0.4740185464,0,1.75,0,0,0,0,0
401013144,2018,7,2018-10-13,Louisville,Boston College,Boston College,Louisville,12,56.5,38,20,58,0.1208958373,0.4764658298,1,1.75,0,0,0,0,0
401015018,2018,7,2018-10-13,UAB,Rice,UAB,Rice,17,52.5,42,0,42,0.3059931507,0.4864940249,0,1.75,0,0,0,0,0
401015017,2018,7,2018-10-13,Southern Miss,North Texas,North Texas,Southern Miss,7,52.5,30,7,37,0.1266778003,0.4767788924,0,1.75,0,0,0,0,0
401013370,2018,7,2018-10-13,Army,San José State,Army,San José State,17.5,50.5,52,3,55,0.3919773815,0.4911557684,1,1.75,0,0,0,0,0
401015013,2018,7,2018-10-13,Western Kentucky,Charlotte,Western Kentucky,Charlotte,9.5,44,14,40,54,0.3852475488,0.4907908502,1,1.75,0,0,0,0,0
401015016,2018,7,2018-10-13,Marshall,Old Dominion,Marshall,Old Dominion,3.5,56.5,42,20,62,0.06448807571,0.47341244,1,1.75,0,0,0,0,0
401019508,2018,7,2018-10-13,Temple,Navy,Temple,Navy,6.5,49,24,17,41,0.1846611324,0.4799191431,0,1.75,0,0,0,0,0
401022536,2018,7,2018-10-13,UNLV,Utah State,Utah State,UNLV,27,65.5,59,28,87,0.219632643,0.4818137389,1,1.75,0,0,0,0,0
401013147,2018,7,2018-10-13,Virginia Tech,North Carolina,Virginia Tech,North Carolina,6.5,57.5,22,19,41,0.06618215368,0.4735041197,0,1.75,0,0,0,0,0
401015015,2018,7,2018-10-13,Louisiana Tech,UTSA,Louisiana Tech,UTSA,12.5,45,31,3,34,0.4361174143,0.4935493855,0,1.75,0,0,0,0,0
401022534,2018,7,2018-10-14,Boise State,Nevada,Boise State,Nevada,14,59.5,31,27,58,0.1045612764,0.475581479,0,1.75,0,0,0,0,0
401022537,2018,7,2018-10-14,Wyoming,Fresno State,Fresno State,Wyoming,18,44,27,3,30,0.7515902902,0.5106584071,0,1.75,0,0,0,0,0
401021676,2018,8,2018-10-18,Georgia State,Arkansas State,Arkansas State,Georgia State,13,56.5,51,35,86,0.1335694197,0.4771520558,1,1.75,0,0,0,0,0
401012768,2018,8,2018-10-19,Stanford,Arizona State,Stanford,Arizona State,2,57.5,20,13,33,0.05489316854,0.4728932117,0,1.75,0,0,0,0,0
401022538,2018,8,2018-10-20,Colorado State,Boise State,Boise State,Colorado State,23.5,61.5,56,28,84,0.2319388696,0.4824805337,1,1.75,0,0,0,0,0
401013149,2018,8,2018-10-20,NC State,Clemson,Clemson,NC State,18.5,57.5,41,7,48,0.2106685073,0.4813280624,0,1.75,0,0,0,0,0
401012315,2018,8,2018-10-20,Mississippi State,LSU,LSU,Mississippi State,5.5,45,19,3,22,0.2744420132,0.4847838692,0,1.75,0,0,0,0,0
401012884,2018,8,2018-10-20,Michigan,Michigan State,Michigan,Michigan State,7.5,39,21,7,28,0.5643027566,0.5005016018,0,1.75,0,0,0,0,0
401013068,2018,8,2018-10-20,Oklahoma,TCU,Oklahoma,TCU,8,62,52,27,79,0.04158340387,0.4721730304,1,1.75,0,0,0,0,0
401012773,2018,8,2018-10-20,Oregon,Washington State,Washington State,Oregon,3,69.5,34,20,54,0.01043577931,0.4704880156,0,1.75,0,0,0,0,0
401012314,2018,8,2018-10-20,Vanderbilt,Kentucky,Kentucky,Vanderbilt,10.5,45.5,14,7,21,0.3549023665,0.4891455143,0,1.75,0,0,0,0,0
401019510,2018,8,2018-10-20,Cincinnati,Temple,Temple,Cincinnati,2.5,47,24,17,41,0.1997137998,0.4807345744,0,1.75,0,0,0,0,0
401012313,2018,8,2018-10-20,Tulsa,Arkansas,Arkansas,Tulsa,6,55.5,23,0,23,0.08242462121,0.4743831964,0,1.75,0,0,0,0,0
401012316,2018,8,2018-10-20,Auburn,Ole Miss,Auburn,Ole Miss,4.5,64,31,16,47,0.02456568566,0.4712523474,0,1.75,0,0,0,0,0
401012846,2018,8,2018-10-20,Northwestern,Rutgers,Northwestern,Rutgers,20.5,48.5,18,15,33,0.6207489615,0.5035630754,0,1.75,0,0,0,0,0
401013371,2018,8,2018-10-20,Miami (OH),Army,Army,Miami (OH),6.5,47,31,30,61,0.2313711867,0.4824497736,1,1.75,0,0,0,0,0
401013152,2018,8,2018-10-20,North Carolina,Syracuse,Syracuse,North Carolina,10,66.5,40,37,77,0.02779700842,0.4714271549,1,1.75,0,0,0,0,0
401013150,2018,8,2018-10-20,Virginia,Duke,Duke,Virginia,6.5,45.5,14,28,42,0.2729356778,0.4847022285,0,1.75,0,0,0,0,0
401015019,2018,8,2018-10-20,Charlotte,Middle Tennessee,Middle Tennessee,Charlotte,15.5,50,21,13,34,0.3426300454,0.4884801518,0,1.75,0,0,0,0,0
401013052,2018,8,2018-10-20,Kansas,Texas Tech,Texas Tech,Kansas,17.5,59,48,16,64,0.1610823393,0.4786420057,1,1.75,0,0,0,0,0
401013151,2018,8,2018-10-20,Wake Forest,Florida State,Florida State,Wake Forest,10.5,58.5,38,17,55,0.08214982441,0.4743683227,0,1.75,0,0,0,0,0
401013332,2018,8,2018-10-20,Minnesota,Nebraska,Nebraska,Minnesota,5,55.5,53,28,81,0.07793441584,0.4741401643,1,1.75,0,0,0,0,0
401019512,2018,8,2018-10-20,Houston,Navy,Houston,Navy,11.5,59,49,36,85,0.08540482066,0.4745445047,1,1.75,0,0,0,0,0
401019513,2018,8,2018-10-20,SMU,Tulane,Tulane,SMU,7.5,55.5,23,27,50,0.09134465543,0.4748660208,0,1.75,0,0,0,0,0
401012317,2018,8,2018-10-20,Memphis,Missouri,Missouri,Memphis,9.5,74,65,33,98,0.009035695123,0.4704122865,1,1.75,0,0,0,0,0
401015025,2018,8,2018-10-20,UTSA,Southern Miss,Southern Miss,UTSA,15.5,44.5,27,17,44,0.584455522,0.5015946404,0,1.75,0,0,0,0,0
401015023,2018,8,2018-10-20,North Texas,UAB,UAB,North Texas,1.5,52.5,29,21,50,0.1030087061,0.4754974292,0,1.75,0,0,0,0,0
401015024,2018,8,2018-10-20,Old Dominion,Western Kentucky,Western Kentucky,Old Dominion,4,55,34,37,71,0.079421604,0.4742206572,1,1.75,0,0,0,0,0
401012770,2018,8,2018-10-21,USC,Utah,Utah,USC,6.5,48,41,28,69,0.2068556313,0.4811214892,1,1.75,0,0,0,0,0
401012769,2018,8,2018-10-21,Arizona,UCLA,UCLA,Arizona,10,56,31,30,61,0.1060068972,0.4756597399,1,1.75,0,0,0,0,0
401022542,2018,8,2018-10-21,Nevada,Hawai'i,Hawai'i,Nevada,2.5,67.5,22,40,62,0.01386676427,0.4706735987,0,1.75,0,0,0,0,0
401021679,2018,9,2018-10-24,Troy,South Alabama,Troy,South Alabama,11,52.5,38,17,55,0.1740114585,0.4793422808,1,1.75,0,0,0,0,0
401013033,2018,9,2018-10-25,Baylor,West Virginia,West Virginia,Baylor,14.5,67,58,14,72,0.04400332642,0.4723039639,1,1.75,0,0,0,0,0
401021680,2018,9,2018-10-25,App State,Georgia Southern,App State,Georgia Southern,11,47.5,14,34,48,0.299658191,0.4861506322,1,1.75,0,0,0,0,0
401013153,2018,9,2018-10-25,Georgia Tech,Virginia Tech,Virginia Tech,Georgia Tech,3,58.5,28,49,77,0.04899429511,0.472574017,1,1.75,0,0,0,0,0
401012774,2018,9,2018-10-27,Utah,UCLA,Utah,UCLA,10,56,41,10,51,0.1060068972,0.4756597399,0,1.75,0,0,0,0,0
401012858,2018,9,2018-10-27,Indiana,Minnesota,Indiana,Minnesota,2.5,54,31,38,69,0.08641891782,0.4745993954,1,1.75,0,0,0,0,0
401022546,2018,9,2018-10-27,Wyoming,Colorado State,Wyoming,Colorado State,3,47,34,21,55,0.2015956981,0.4808365261,1,1.75,0,0,0,0,0
401013189,2018,9,2018-10-28,Notre Dame,Navy,Notre Dame,Navy,22,56.5,44,22,66,0.3327031872,0.4879419754,1,1.75,0,0,0,0,0
401012320,2018,9,2018-10-27,Florida,Georgia,Georgia,Florida,7,52,36,17,53,0.1344096826,0.4771975552,1,1.75,0,0,0,0,0
401013062,2018,9,2018-10-27,Kansas State,Oklahoma,Oklahoma,Kansas State,24,64,51,14,65,0.1873269932,0.4800635517,1,1.75,0,0,0,0,0
401012322,2018,9,2018-10-27,Kentucky,Missouri,Missouri,Kentucky,7.5,54.5,14,15,29,0.1031932338,0.4755074187,0,1.75,0,0,0,0,0
401012779,2018,9,2018-10-27,Washington State,Stanford,Stanford,Washington State,2.5,55,38,41,79,0.07620488388,0.4740465561,1,1.75,0,0,0,0,0
401012321,2018,9,2018-10-27,Texas A&M,Mississippi State,Mississippi State,Texas A&M,1,43,28,13,41,0.3083343517,0.4866209345,0,1.75,0,0,0,0,0
401012868,2018,9,2018-10-27,Iowa,Penn State,Penn State,Iowa,4.5,51,30,24,54,0.1323111727,0.4770839235,1,1.75,0,0,0,0,0
401012775,2018,9,2018-10-28,Oregon,Arizona,Oregon,Arizona,8,65,15,44,59,0.02778326462,0.4714264114,0,1.75,0,0,0,0,0
401013344,2018,9,2018-10-27,Wisconsin,Northwestern,Wisconsin,Northwestern,4,50.5,17,31,48,0.1378206902,0.4773822611,0,1.75,0,0,0,0,0
401019515,2018,9,2018-10-27,South Florida,Houston,Houston,South Florida,10,77,57,36,93,0.006119975333,0.4702545816,1,1.75,0,0,0,0,0
401013159,2018,9,2018-10-27,NC State,Syracuse,NC State,Syracuse,2,65,41,51,92,0.01975493316,0.4709921064,1,1.75,0,0,0,0,0
401012885,2018,9,2018-10-27,Purdue,Michigan State,Purdue,Michigan State,2.5,48.5,13,23,36,0.1679453756,0.4790137177,0,1.75,0,0,0,0,0
401013044,2018,9,2018-10-27,Texas Tech,Iowa State,Iowa State,Texas Tech,5.5,57.5,40,31,71,0.06209096715,0.4732827162,1,1.75,0,0,0,0,0
401013157,2018,9,2018-10-27,Wake Forest,Louisville,Louisville,Wake Forest,2.5,68,35,56,91,0.01288680221,0.4706205916,1,1.75,0,0,0,0,0
401013372,2018,9,2018-10-27,Army,Eastern Michigan,Army,Eastern Michigan,1.5,48,37,22,59,0.1761823452,0.479459868,1,1.75,0,0,0,0,0
401013053,2018,9,2018-10-27,TCU,Kansas,TCU,Kansas,13.5,47,26,27,53,0.3881174412,0.4909464662,1,1.75,0,0,0,0,0
401012776,2018,9,2018-10-27,Arizona State,USC,USC,Arizona State,3,53,35,38,73,0.09884809226,0.4752721962,1,1.75,0,0,0,0,0
401015029,2018,9,2018-10-27,Middle Tennessee,Old Dominion,Middle Tennessee,Old Dominion,4,61.5,51,17,68,0.03388591522,0.4717565665,1,1.75,0,0,0,0,0
401016409,2018,9,2018-10-27,Northern Illinois,BYU,BYU,Northern Illinois,6.5,44,6,7,13,0.3208977065,0.4873019798,0,1.75,0,0,0,0,0
401019514,2018,9,2018-10-27,Cincinnati,SMU,Cincinnati,SMU,9,50,26,20,46,0.1952240036,0.4804913451,0,1.75,0,0,0,0,0
401015030,2018,9,2018-10-27,Rice,North Texas,North Texas,Rice,30,58.5,41,17,58,0.5867533756,0.50171927,0,1.75,0,0,0,0,0
401022549,2018,9,2018-10-27,UNLV,San José State,San José State,UNLV,2.5,57.5,50,37,87,0.05526888194,0.4729135426,1,1.75,0,0,0,0,0
401019516,2018,9,2018-10-27,Tulane,Tulsa,Tulsa,Tulane,2.5,50.5,17,24,41,0.132602723,0.4770997105,0,1.75,0,0,0,0,0
401022544,2018,9,2018-10-27,Boise State,Air Force,Boise State,Air Force,10,58,48,38,86,0.08323687106,0.4744271604,1,1.75,0,0,0,0,0
401015027,2018,9,2018-10-27,Florida International,Western Kentucky,Florida International,Western Kentucky,3,54,38,17,55,0.08730906855,0.4746475776,1,1.75,0,0,0,0,0
401015031,2018,9,2018-10-27,UAB,UTEP,UAB,UTEP,14.5,50,19,0,19,0.3126950344,0.4868573179,0,1.75,0,0,0,0,0
401022547,2018,9,2018-10-28,Hawai'i,Fresno State,Fresno State,Hawai'i,25.5,59.5,50,20,70,0.3484388049,0.4887950786,1,1.75,0,0,0,0,0
401020771,2018,10,2018-10-31,Ball State,Toledo,Toledo,Ball State,19.5,64,45,13,58,0.1139982886,0.4760923831,0,1.75,0,0,0,0,0
401015034,2018,10,2018-11-03,Western Kentucky,Middle Tennessee,Middle Tennessee,Western Kentucky,13.5,53,29,10,39,0.2074508127,0.4811537345,0,1.75,0,0,0,0,0
401012780,2018,10,2018-11-03,Colorado,Arizona,Arizona,Colorado,3.5,57,42,34,76,0.0604608259,0.4731944998,1,1.75,0,0,0,0,0
401012327,2018,10,2018-11-04,Alabama,LSU,Alabama,LSU,14,51.5,29,0,29,0.255407092,0.4837522591,0,1.75,0,0,0,0,0
401013345,2018,10,2018-11-03,Notre Dame,Northwestern,Notre Dame,Northwestern,10,50,31,21,52,0.2111798272,0.4813557649,1,1.75,0,0,0,0,0
401012894,2018,10,2018-11-03,Penn State,Michigan,Michigan,Penn State,13,49.5,42,7,49,0.2877873448,0.4855071894,0,1.75,0,0,0,0,0
401012326,2018,10,2018-11-03,Georgia,Kentucky,Georgia,Kentucky,9.5,47.5,34,17,51,0.2667514233,0.4843670599,1,1.75,0,0,0,0,0
401013341,2018,10,2018-11-03,Nebraska,Ohio State,Ohio State,Nebraska,17.5,75.5,36,31,67,0.02092356967,0.4710553234,0,1.75,0,0,0,0,0
401012781,2018,10,2018-11-03,Utah,Arizona State,Utah,Arizona State,7.5,54,20,38,58,0.10961898,0.4758552897,1,1.75,0,0,0,0,0
401012869,2018,10,2018-11-03,Iowa,Purdue,Purdue,Iowa,2,52,38,36,74,0.1098815157,0.475869503,1,1.75,0,0,0,0,0
401012324,2018,10,2018-11-03,Texas A&M,Auburn,Auburn,Texas A&M,3.5,47.5,28,24,52,0.1927155028,0.4803554532,1,1.75,0,0,0,0,0
401013164,2018,10,2018-11-03,Florida State,NC State,NC State,Florida State,9.5,51.5,47,28,75,0.1714551064,0.4792038169,1,1.75,0,0,0,0,0
401013161,2018,10,2018-11-03,Boston College,Virginia Tech,Boston College,Virginia Tech,2,57,31,21,52,0.05858070531,0.4730927573,0,1.75,0,0,0,0,0
401022553,2018,10,2018-11-04,Fresno State,UNLV,Fresno State,UNLV,27,59.5,48,3,51,0.4033143114,0.4917705183,0,1.75,0,0,0,0,0
401013045,2018,10,2018-11-03,Iowa State,Kansas,Iowa State,Kansas,18,46.5,27,3,30,0.5997741412,0.5024254787,0,1.75,0,0,0,0,0
401012847,2018,10,2018-11-03,Rutgers,Wisconsin,Wisconsin,Rutgers,29,51.5,31,17,48,0.9881332459,0.5234756923,0,1.75,0,0,0,0,0
401012877,2018,10,2018-11-03,Michigan State,Maryland,Michigan State,Maryland,3.5,43,24,3,27,0.3181452644,0.4871527698,0,1.75,0,0,0,0,0
401013034,2018,10,2018-11-03,Oklahoma State,Baylor,Oklahoma State,Baylor,6,69,31,35,66,0.01324392468,0.4706399086,0,1.75,0,0,0,0,0
401019520,2018,10,2018-11-03,Memphis,East Carolina,Memphis,East Carolina,11,66.5,59,41,100,0.03108575508,0.4716050746,1,1.75,0,0,0,0,0
401022552,2018,10,2018-11-03,San José State,Wyoming,Wyoming,San José State,17.5,38,24,9,33,1.203535166,0.5351266829,0,1.75,0,0,0,0.5941508545,-0.5941508545
401015033,2018,10,2018-11-03,Marshall,Southern Miss,Marshall,Southern Miss,2.5,47.5,24,26,50,0.1885781698,0.4801313284,1,1.75,0,0,0,0,0
401021684,2018,10,2018-11-03,South Alabama,Arkansas State,Arkansas State,South Alabama,14,62,38,14,52,0.07754616334,0.4741191506,0,1.75,0,0,0,0,0
401012812,2018,10,2018-11-03,Minnesota,Illinois,Minnesota,Illinois,8.5,61.5,31,55,86,0.04646365048,0.4724370864,1,1.75,0,0,0,0,0
401015035,2018,10,2018-11-03,UTEP,Rice,UTEP,Rice,1.5,45,34,26,60,0.2477628068,0.4833380022,1,1.75,0,0,0,0,0
401019518,2018,10,2018-11-03,Navy,Cincinnati,Cincinnati,Navy,12,48,42,0,42,0.3087321363,0.4866424974,0,1.75,0,0,0,0,0
401019521,2018,10,2018-11-03,Tulane,South Florida,South Florida,Tulane,6,60.5,15,41,56,0.0433092892,0.4722664117,0,1.75,0,0,0,0,0
401021687,2018,10,2018-11-03,Louisiana,Troy,Troy,Louisiana,8,64,26,16,42,0.03183093256,0.4716453892,0,1.75,0,0,0,0,0
401013163,2018,10,2018-11-03,Duke,Miami,Miami,Duke,9.5,50.5,12,20,32,0.1919121802,0.4803119357,0,1.75,0,0,0,0,0
401019519,2018,10,2018-11-03,UConn,Tulsa,Tulsa,UConn,18.5,60,49,19,68,0.1604540422,0.4786079771,1,1.75,0,0,0,0,0
401019522,2018,10,2018-11-03,Houston,SMU,Houston,SMU,14,71,31,45,76,0.02439249915,0.4712429785,1,1.75,0,0,0,0,0
401012782,2018,10,2018-11-03,UCLA,Oregon,Oregon,UCLA,10.5,60,42,21,63,0.06826051216,0.4736165977,1,1.75,0,0,0,0,0
401015032,2018,10,2018-11-03,Florida Atlantic,Florida International,Florida International,Florida Atlantic,2,59,14,49,63,0.04506089204,0.472361186,1,1.75,0,0,0,0,0
401015036,2018,10,2018-11-03,UTSA,UAB,UAB,UTSA,21.5,42,52,3,55,1.176200511,0.5336496221,1,1.75,0,0,0,0.5166051611,0.4696410555
401012784,2018,10,2018-11-04,Stanford,Washington,Washington,Stanford,9.5,44,27,23,50,0.3852475488,0.4907908502,1,1.75,0,0,0,0,0
401012783,2018,10,2018-11-04,USC,Oregon State,USC,Oregon State,15,64.5,38,21,59,0.06397325523,0.4733845793,0,1.75,0,0,0,0,0
401016410,2018,10,2018-11-04,BYU,Boise State,Boise State,BYU,13,54,21,16,37,0.1771658081,0.4795131384,0,1.75,0,0,0,0,0
401013168,2018,11,2018-11-10,Louisville,Syracuse,Syracuse,Louisville,20.5,69,54,23,77,0.07088947083,0.4737588766,1,1.75,0,0,0,0,0
401022556,2018,11,2018-11-10,Fresno State,Boise State,Fresno State,Boise State,2.5,55.5,17,24,41,0.07151852755,0.4737929215,0,1.75,0,0,0,0,0
401013169,2018,11,2018-11-11,Clemson,Boston College,Clemson,Boston College,17.5,51,27,7,34,0.3730875501,0.4901315066,0,1.75,0,0,0,0,0
401013171,2018,11,2018-11-11,Florida State,Notre Dame,Notre Dame,Florida State,17,51.5,42,13,55,0.3386484688,0.4882642913,1,1.75,0,0,0,0,0
401012848,2018,11,2018-11-10,Michigan,Rutgers,Michigan,Rutgers,37.5,45,42,7,49,2.937781457,0.6270088629,1,1.75,1,1,0.9090909091,5.417965302,4.925423002
401013070,2018,11,2018-11-10,Oklahoma State,Oklahoma,Oklahoma,Oklahoma State,22,80,48,47,95,0.02080130795,0.4710487097,1,1.75,0,0,0,0,0
401012332,2018,11,2018-11-11,LSU,Arkansas,LSU,Arkansas,12.5,49.5,24,17,41,0.2754013011,0.4848358612,0,1.75,0,0,0,0,0
